epoch,acc,cross_entropy,loss,perplexity,val_acc,val_cross_entropy,val_loss,val_perplexity
48,0.8188789859746587,0.6394255345704477,0.6394255345704477,65.21970937139957,0.7984,0.7332491083145142,0.7332491083145142,129.84636498413087
49,0.8197164964629113,0.6329316348833975,0.6329316348833975,78.45154778805582,0.79925,0.7241955316543579,0.7241955316543579,175.18511051864624
50,0.8211227640427462,0.6282201573157868,0.6282201573157868,109.1175965778166,0.801675,0.7242809553146362,0.7242809553146362,299.4802325958252
51,0.822485281051857,0.6217977376244608,0.6217977376244608,48.77287690650434,0.802125,0.7141670845031738,0.7141670845031738,219.8177333190918
52,0.8236540456569442,0.6166309752945339,0.6166309752945339,77.19111529627338,0.802975,0.7159538800239563,0.7159538800239563,240.08341089172364
53,0.8251915649020118,0.6116344522567977,0.6116344522567977,71.3947981966366,0.80465,0.7086957544326782,0.7086957544326782,161.40784813232423
54,0.8262290778470818,0.6069755925093757,0.6069755925093757,62.951199570826184,0.804725,0.7021064973831177,0.7021064973831177,206.30145634002685
55,0.827585344826496,0.6016608129213878,0.6016608129213878,65.14586801057095,0.805525,0.7043752497673035,0.7043752497673035,212.57020654907225
56,0.827810347614444,0.5975170122749944,0.5975170122749944,56.25685796041003,0.80425,0.7017812773704529,0.7017812773704529,316.83994136543276
57,0.8297416217561159,0.5919855098156386,0.5919855098156386,63.41916593131227,0.8091,0.6970373617172241,0.6970373617172241,210.47990163269043
58,0.8310853885509656,0.5877134438268045,0.5877134438268045,68.55911670819951,0.80715,0.6967451742172242,0.6967451742172242,302.630991947937
59,0.8320041500369743,0.5839437260389504,0.5839437260389504,48.7057738760179,0.80915,0.6892091842651367,0.6892091842651367,299.0068288291931
60,0.8324979062327686,0.579062893995829,0.579062893995829,65.63890840307197,0.806375,0.7012744630813599,0.7012744630813599,348.26177045288085
61,0.8337541719345998,0.5749277603873763,0.5749277603873763,59.60917944310837,0.809725,0.691455222415924,0.691455222415924,423.2190035118103
62,0.8348166852152707,0.5711544305341322,0.5711544305341322,50.37534926920814,0.80895,0.6887297647476196,0.6887297647476196,326.2349979072571
63,0.8361979524826016,0.5669365260478525,0.5669365260478525,66.08731610092005,0.8114,0.6793521236419677,0.6793521236419677,522.2064067882537
64,0.8367229590451837,0.5630640384994415,0.5630640384994415,48.988092199757894,0.8103,0.6810746636390687,0.6810746636390687,451.5285509918213
65,0.8375792197476974,0.5585347435802493,0.5585347435802493,65.69811036412446,0.8121,0.6795694818019867,0.6795694818019867,349.9647248603821
66,0.839391742385604,0.5544523595191518,0.5544523595191518,54.26253746343235,0.8131,0.6767978870391845,0.6767978870391845,322.3314539741516
67,0.8393979924600046,0.5507361182226348,0.5507361182226348,56.72571579907143,0.812925,0.6752216772079468,0.6752216772079468,490.72958077430724
68,0.840666758344165,0.5475332841084709,0.5475332841084709,72.1426846192201,0.813625,0.6727759065628052,0.6727759065628052,416.5541956302643
69,0.8419167739663801,0.5435979429178726,0.5435979429178726,72.41956951526134,0.8145,0.6736304278373718,0.6736304278373718,599.4161627849579
70,0.8428292853742628,0.5400487048415629,0.5400487048415629,62.34595541160753,0.814425,0.6704422225952148,0.6704422225952148,495.87518766708376
71,0.8434792934986193,0.5365225392174194,0.5365225392174194,48.12680595621684,0.812625,0.6763446717262268,0.6763446717262268,817.2081781684875
72,0.8439292990991024,0.5325641624648031,0.5325641624648031,44.61274778059264,0.8142,0.6720180024623871,0.6720180024623871,658.3937590236663
73,0.845079313495889,0.5297466354442597,0.5297466354442597,79.29058363236216,0.81625,0.6639660218238831,0.6639660218238831,689.5520604045868
74,0.8460293253516658,0.5259658715762466,0.5259658715762466,47.77411311417738,0.814325,0.6713757381916046,0.6713757381916046,724.4869926532746
75,0.8471793397261004,0.521725692818419,0.521725692818419,65.6098944975702,0.8147,0.6717971810817719,0.6717971810817719,524.7744903533935
76,0.8476418455320098,0.519107381198303,0.519107381198303,67.59902803638485,0.8149,0.664199921798706,0.664199921798706,837.9027026226044
77,0.8484731058996676,0.5157023521719531,0.5157023521719531,37.710421278675824,0.815775,0.6680138708114624,0.6680138708114624,960.990386289215
78,0.8495168689459607,0.5122677194514714,0.5122677194514714,80.25878871294717,0.81775,0.6623659299373627,0.6623659299373627,786.3089800518036
79,0.8504106301179754,0.5094549311112028,0.5094549311112028,56.00873735818605,0.81605,0.6637410922527314,0.6637410922527314,648.3980262413025
80,0.8508356354506585,0.5061810665809282,0.5061810665809282,59.617169948644595,0.817525,0.6610572165489197,0.6610572165489197,759.8330955986023
81,0.8516168952171507,0.5031804624399583,0.5031804624399583,57.23164519118473,0.817675,0.6580548103809357,0.6580548103809357,911.0835969615937
82,0.8526669083423147,0.5000976510605313,0.5000976510605313,64.7747419054421,0.8178,0.6614627430438995,0.6614627430438995,823.332424710846
83,0.8535919199049593,0.49665267946442987,0.49665267946442987,75.16886969337115,0.8195,0.654345721244812,0.654345721244812,922.4718623970032
84,0.8538794235002444,0.49353168325472835,0.49353168325472835,54.76738437159461,0.81875,0.6614185998916626,0.6614185998916626,936.7790262378693
85,0.8549231865487725,0.4909151795260642,0.4909151795260642,53.55081389678994,0.8179,0.6562301999092102,0.6562301999092102,1115.1011054210662
86,0.855823197795933,0.48830824180271276,0.48830824180271276,66.87890890137291,0.81885,0.6569280617713928,0.6569280617713928,1172.9049585632324
87,0.8562794535021094,0.48549543494342196,0.48549543494342196,99.35363623002128,0.8181,0.6605989175319672,0.6605989175319672,1210.7476610458375
88,0.8570544631643983,0.4822341113148988,0.4822341113148988,74.39315274327434,0.817925,0.6649672352790833,0.6649672352790833,1393.4021666355134
89,0.857666970843841,0.4805282839222353,0.4805282839222353,104.82694279286106,0.820075,0.6545577498912811,0.6545577498912811,995.873554322052
90,0.85844198050762,0.47759390571684873,0.47759390571684873,95.39792762377687,0.81885,0.6576415863513947,0.6576415863513947,1059.4282111858367
91,0.8593544919155027,0.47357278733770913,0.47357278733770913,94.12823123349183,0.82085,0.6535157345294952,0.6535157345294952,1102.2986603736877
92,0.860092001155975,0.4711119273476789,0.4711119273476789,94.66451162445773,0.820525,0.6501114105224609,0.6501114105224609,1098.7884599815368
93,0.8605732571493231,0.46897061797034395,0.46897061797034395,76.60645100849239,0.8204,0.6553614524364472,0.6553614524364472,1079.771251371002
94,0.8617045212908699,0.4658490075233747,0.4658490075233747,85.14918029712295,0.81755,0.6694890742301941,0.6694890742301941,1403.8663318954468
95,0.8617045212878897,0.46478719364415244,0.46478719364415244,55.32829959073152,0.8209,0.6524968600273132,0.6524968600273132,1138.59510607605
96,0.8631045388119506,0.4607161161003966,0.4607161161003966,87.07345434151541,0.8211,0.6539476194858551,0.6539476194858551,1293.9065733146667
97,0.8636420455337648,0.45841227089962805,0.45841227089962805,107.63346621039766,0.820075,0.6519351735591888,0.6519351735591888,1100.3725173545838
98,0.86431705396839,0.455847592721899,0.455847592721899,74.15853439972241,0.822025,0.647565865278244,0.647565865278244,1381.2127747203826
99,0.8649545619141426,0.4534532829930445,0.4534532829930445,67.3350514616778,0.820725,0.6578434448719025,0.6578434448719025,1473.4672182289123
