epoch,acc,cross_entropy,loss,perplexity,val_acc,val_cross_entropy,val_loss,val_perplexity
31,0.8840486243153716,0.3613455754991158,0.3613455754991158,268.4676078436053,0.8817088275874426,0.3707949846455349,0.3707949846455349,552.4464590510678
32,0.883463121247997,0.36403791642457606,0.36403791642457606,335.94576788482914,0.8817648231436354,0.3731357111465271,0.3731357111465271,474.90609042794193
33,0.8847368029645308,0.35858867994086485,0.35858867994086485,245.83772384400763,0.8828640159116973,0.36844013747759163,0.36844013747759163,511.9668366958584
34,0.8851717961481428,0.35684663227291247,0.35684663227291247,239.7300159435226,0.8813224582497133,0.3748008528213794,0.3748008528213794,563.1735119761198
35,0.8842439788572385,0.3610050575128984,0.3610050575128984,298.9042574267669,0.8824087720398509,0.36862891678241244,0.36862891678241244,548.6113124680321
36,0.8847286748702494,0.358959645132851,0.358959645132851,275.7658067448332,0.8819406491900803,0.3710631789178203,0.3710631789178203,506.4638832427835
37,0.8841129016586544,0.3614162090258849,0.3614162090258849,342.25646083770533,0.8833058208500574,0.36729323394797364,0.36729323394797364,566.6415515807244
38,0.8843691701944464,0.3603986296575113,0.3603986296575113,305.6937499960346,0.8818471366112385,0.37200852901110887,0.37200852901110887,486.3387345105512
39,0.8850584699600583,0.35748078600162014,0.35748078600162014,255.9253982639966,0.883560040675172,0.36636947543646525,0.36636947543646525,596.9364512147844
40,0.8848766622419937,0.35806336007168177,0.35806336007168177,263.7264661638628,0.8818118594108372,0.3708607313114244,0.3708607313114244,548.6456987225203
41,0.8843403948721629,0.36053377104151674,0.36053377104151674,324.7099219564786,0.883575159475344,0.3661119570430163,0.3661119570430163,535.4194840028061
42,0.8849884936081414,0.35782953257862066,0.35782953257862066,277.04786156943715,0.8826153956422018,0.3700089448210655,0.3700089448210655,564.2069664165343
43,0.8852411185154624,0.357088706457439,0.357088706457439,270.57276658347126,0.8834357305404243,0.3666411315383595,0.3666411315383595,524.4921712201054
44,0.8852207515665734,0.3569433172405919,0.3569433172405919,264.30465620791364,0.882591317553039,0.3702261898380388,0.3702261898380388,601.9767491537052
45,0.885776731900696,0.3551493473733234,0.3551493473733234,259.4999734053886,0.8837229877436926,0.36670210436221484,0.36670210436221484,576.5618754931546
46,0.8851877720575925,0.35737461642809026,0.35737461642809026,278.2477758523395,0.8827693834217316,0.36942499014762564,0.36942499014762564,551.6288577378514
47,0.8859732075590155,0.3545149574957275,0.3545149574957275,257.20409970626673,0.8838523374784977,0.36469593310382625,0.36469593310382625,557.4101374756135
48,0.886285531917438,0.35272548876955645,0.35272548876955645,218.18864574764476,0.8826641117760895,0.36957329814642703,0.36957329814642703,582.3740061585954
49,0.8854661826433236,0.3569116893110528,0.3569116893110528,298.42947427227887,0.8828315384891054,0.3678433994886491,0.3678433994886491,569.3219495613572
50,0.8860307582035828,0.35408712150527466,0.35408712150527466,250.96454671167334,0.8824031724842316,0.36994146864643374,0.36994146864643374,598.1803885401833
51,0.8860839178087107,0.3542556184227965,0.3542556184227965,260.58794708061896,0.8837655443663991,0.3648419737230576,0.3648419737230576,569.3885302032866
52,0.8864939661512521,0.35215843672244707,0.35215843672244707,248.71474299688361,0.8832515051605505,0.36712804149383454,0.36712804149383454,562.231053600532
53,0.8858736150474755,0.3550271436827609,0.3550271436827609,281.39227062423987,0.8838736157898509,0.365451355903717,0.365451355903717,570.7745460695801
54,0.8862163964028605,0.3534168709101655,0.3534168709101655,275.3834226997817,0.8832072686711583,0.3676530015035404,0.3676530015035404,589.139152334029
55,0.8861798666917797,0.35339056086758763,0.35339056086758763,282.40071395691973,0.8839861668577982,0.36492935264559995,0.36492935264559995,532.7145105475611
56,0.8860636442861927,0.35429458292003585,0.35429458292003585,276.71666425516577,0.8830230432912844,0.36804719618094417,0.36804719618094417,547.2938469033518
57,0.8862662860850016,0.35341516337416157,0.35341516337416157,252.93255324851654,0.8842829433056193,0.3638085482381455,0.3638085482381455,630.2257353075771
58,0.8858409158176078,0.35553009373263655,0.35553009373263655,336.4963534998998,0.8830012050243693,0.36768239215037724,0.36768239215037724,570.5208463986498
